SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus,LS Match status,LS Match notes
TIL-JLTL-NY612007,Elegant Collection — Moss Rock — 24x48 (Matte),JL Tile,JL Tile,NY612007,43e6470a-f61c-4b8d-a8eb-1cc4735a3feb,jlttil---elegant----moss-rock---ny612007--------2pcb---16sfb,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Moss Rock,,,24,"48""",,,,,,Matte,,,,,,,,,,,5.19,7.19,,4.00,,,Your cut order price: $4.67/sf | Skid price: $4.00/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku NY612007
TIL-JLTL-KR6012017,Elegant Collection — Camellia Winter River — 24x48 (Matte),JL Tile,JL Tile,KR6012017,cfd36011-c5d4-46a1-a923-b6b27fc72a4c,jlttil---elegant----camellia-winter-river---kr6012017--------2pcb---16sfb,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Camellia Winter River,,,24,"48""",,,,,,Matte,,,,,,,,,,,3.99,5.99,,3.07,,,Your cut order price: $3.59/sf | Skid price: $3.07/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku KR6012017
TIL-JLTL-TE12602,Elegant Collection — Camilia Cloude — 24x48 (Matte),JL Tile,JL Tile,TE12602,e9432862-94e9-455f-bb69-16ca2954b4d9,jlttil---elegant----camilia-cloude---te12602--------2pcb---16sfb,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Camilia Cloude,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.09,6.09,,3.15,,,Your cut order price: $3.68/sf | Skid price: $3.15/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku TE12602
TIL-JLTL-TE12605,Elegant Collection — Camilia Sand — 24x48 (Matte),JL Tile,JL Tile,TE12605,,JLTLTILELEGANTCOLLECTIONCAMILIASAND,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Camilia Sand,,,24,"48""",,,,,,Matte,,,,,,,,,,,5.99,7.99,,4.61,,,Your cut order price: $5.39/sf | Skid price: $4.61/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-TE12606,Elegant Collection — Camilia Smoke Grey — 24x48 (Matte),JL Tile,JL Tile,TE12606,c53f7409-f4d3-4e4c-a49a-dac7d04deb8b,jlttil---elegant----camilia-smoke-grey---te12606--------2pcb---16sfb,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Camilia Smoke Grey,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.09,6.09,,3.15,,,Your cut order price: $3.68/sf | Skid price: $3.15/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku TE12606
TIL-JLTL-TE12608,Elegant Collection — Camellia Spring — 24x48 (Matte),JL Tile,JL Tile,TE12608,,JLTLTILELEGANTCOLLECTIONCAMELLIASPRING,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Camellia Spring,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.09,6.09,,3.15,,,Your cut order price: $3.68/sf | Skid price: $3.15/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-TE12609,Elegant Collection — Camellia Summer — 24x48 (Matte),JL Tile,JL Tile,TE12609,,JLTLTILELEGANTCOLLECTIONCAMELLIASUMMER,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Camellia Summer,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.09,6.09,,3.15,,,Your cut order price: $3.68/sf | Skid price: $3.15/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-TE12610,Elegant Collection — Camilia Fall — 24x48 (Matte),JL Tile,JL Tile,TE12610,,JLTLTILELEGANTCOLLECTIONCAMILIAFALL,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Camilia Fall,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.09,6.09,,3.15,,,Your cut order price: $3.68/sf | Skid price: $3.15/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-TE12611,Elegant Collection — Camilia Snow — 24x48 (Matte),JL Tile,JL Tile,TE12611,,JLTLTILELEGANTCOLLECTIONCAMILIASNOW,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Camilia Snow,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.09,6.09,,3.15,,,Your cut order price: $3.68/sf | Skid price: $3.15/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-KG126012S,Elegant Collection — Kamloops Glory Mist Matte — 24x48 (Matte),JL Tile,JL Tile,KG126012S,d0b38bfe-f6b5-42a2-8952-b863cc2e0ea4,jlttil---elegant----kamloops-glory-mist-matt---kg126012s--------2pcb---16sfb,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Kamloops Glory Mist Matte,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.09,6.09,,3.15,,,Your cut order price: $3.68/sf | Skid price: $3.15/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku KG126012S
TIL-JLTL-BY6H61210,Elegant Collection — Rockwood Charcoal Matte — 24x48 (Matte),JL Tile,JL Tile,BY6H61210,,JLTLTILELEGANTCOLLECTIONROCKWOODCHARCOALMATTE,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Rockwood Charcoal Matte,,,24,"48""",,,,,,Matte,,,,,,,,,,,5.49,7.49,,4.23,,,Your cut order price: $4.94/sf | Skid price: $4.23/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | Matching 3"" hex & 3"" square mosaic",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-BM6H61210,Elegant Collection — Rockwood Charcoal Flat — 24x48 (Flat),JL Tile,JL Tile,BM6H61210,,JLTLTILELEGANTCOLLECTIONROCKWOODCHARCOALFLAT,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Rockwood Charcoal Flat,,,24,"48""",,,,,,Flat,,,,,,,,,,,5.49,7.49,,4.23,,,Your cut order price: $4.94/sf | Skid price: $4.23/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-IS3900,Isabella 3D Collection — Isabella Clear White — 12x36,JL Tile,JL Tile,IS3900,40c1bf95-40e5-4ef1-8d8d-b8f34637a6c3,jlttil---ceramic---wall-clear-white---is3900-----16-x-36----5pcb,Isabella 3D Collection,Flooring,Tile / Stone,Ceramic,,Isabella Clear White,,,12,"36""",,,,,,,,,,,,,,Wall,,,3.09,5.09,,2.38,,,Your cut order price: $2.78/sf | Skid price: $2.38/sf,,,15,5,,,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku IS3900
TIL-JLTL-IS3901,Isabella 3D Collection — Isabella Snow — 12x36,JL Tile,JL Tile,IS3901,383e0212-7219-467d-8c56-2c97d3dfd12a,jlttil---ceramic---wall-snow---is3901-----16-x-36----5pcb,Isabella 3D Collection,Flooring,Tile / Stone,Ceramic,,Isabella Snow,,,12,"36""",,,,,,,,,,,,,,Wall,,,3.09,5.09,,2.38,,,Your cut order price: $2.78/sf | Skid price: $2.38/sf,,,15,5,,,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku IS3901
TIL-JLTL-IS3902,Isabella 3D Collection — Isabella Symphonie 3D — 12x36,JL Tile,JL Tile,IS3902,1aaabbc2-d711-4037-8e59-5c4311e41bd7,jlttil---ceramic---wall-symphonie---is3902-----16-x-36----5pcb,Isabella 3D Collection,Flooring,Tile / Stone,Ceramic,,Isabella Symphonie 3D,,,12,"36""",,,,,,,,,,,,,,Wall,,,3.09,5.09,,2.38,,,Your cut order price: $2.78/sf | Skid price: $2.38/sf,,,15,5,,,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku IS3902
TIL-JLTL-IS3903,Isabella 3D Collection — Isabella Tropial 3D — 12x36,JL Tile,JL Tile,IS3903,ef81b676-7135-4e76-ab15-a70954fdcb05,jlttil---ceramic---wall-tropical---is3903-----16-x-36----5pcb,Isabella 3D Collection,Flooring,Tile / Stone,Ceramic,,Isabella Tropial 3D,,,12,"36""",,,,,,,,,,,,,,Wall,,,3.09,5.09,,2.38,,,Your cut order price: $2.78/sf | Skid price: $2.38/sf,,,15,5,,,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku IS3903
TIL-JLTL-IS3904,Isabella 3D Collection — Isabella Illusion 3D — 12x36,JL Tile,JL Tile,IS3904,19360ec3-1c3b-4c69-b3e8-b38612aed409,jlttil---ceramic---wall-illusion---is3904-----16-x-36----5pcb,Isabella 3D Collection,Flooring,Tile / Stone,Ceramic,,Isabella Illusion 3D,,,12,"36""",,,,,,,,,,,,,,Wall,,,3.09,5.09,,2.38,,,Your cut order price: $2.78/sf | Skid price: $2.38/sf,,,15,5,,,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku IS3904
TIL-JLTL-IS3905,Isabella 3D Collection — Isabella Sand River 3D — 12x36,JL Tile,JL Tile,IS3905,a1779aa8-2424-4141-ab3d-0579e2f59a5c,jlttil---ceramic---wall-sand-river---is3905-----16-x-36----5pcb,Isabella 3D Collection,Flooring,Tile / Stone,Ceramic,,Isabella Sand River 3D,,,12,"36""",,,,,,,,,,,,,,Wall,,,3.09,5.09,,2.38,,,Your cut order price: $2.78/sf | Skid price: $2.38/sf,,,15,5,,,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku IS3905
TIL-JLTL-IS3906,Isabella 3D Collection — Isabella Grey River 3D — 12x36,JL Tile,JL Tile,IS3906,c7792b73-6ee5-4aba-bc96-7764b33acdce,jlttil---ceramic---wall-grey-river---is3906-----16-x-36----5pcb,Isabella 3D Collection,Flooring,Tile / Stone,Ceramic,,Isabella Grey River 3D,,,12,"36""",,,,,,,,,,,,,,Wall,,,3.09,5.09,,2.38,,,Your cut order price: $2.78/sf | Skid price: $2.38/sf,,,15,5,,,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku IS3906
TIL-JLTL-IS3907,Isabella 3D Collection — Isabella Travertine Plain — 12x36,JL Tile,JL Tile,IS3907,72b2b23d-86fe-4c80-8b8e-1796ae302b93,jlttil---ceramic---wall-travertine-plain---is3907-----16-x-36----5pcb,Isabella 3D Collection,Flooring,Tile / Stone,Ceramic,,Isabella Travertine Plain,,,12,"36""",,,,,,,,,,,,,,Wall,,,3.09,5.09,,2.38,,,Your cut order price: $2.78/sf | Skid price: $2.38/sf,,,15,5,,,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku IS3907
TIL-JLTL-IS3908,Isabella 3D Collection — Isabella Travertine 3D — 12x36,JL Tile,JL Tile,IS3908,f35b5877-d0d2-44bf-933b-653985c7f2db,jlttil---ceramic---wall-travertine-3d---is3908-----16-x-36----5pcb,Isabella 3D Collection,Flooring,Tile / Stone,Ceramic,,Isabella Travertine 3D,,,12,"36""",,,,,,,,,,,,,,Wall,,,3.09,5.09,,2.38,,,Your cut order price: $2.78/sf | Skid price: $2.38/sf,,,15,5,,,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku IS3908
TIL-JLTL-IS3909,Isabella 3D Collection — Isabella Silver Grey — 12x36,JL Tile,JL Tile,IS3909,1c268aae-f854-417a-b0ac-1c37c37f25c5,jlttil---ceramic---wall-silver-grey---is3909-----16-x-36----5pcb,Isabella 3D Collection,Flooring,Tile / Stone,Ceramic,,Isabella Silver Grey,,,12,"36""",,,,,,,,,,,,,,Wall,,,3.09,5.09,,2.38,,,Your cut order price: $2.78/sf | Skid price: $2.38/sf,,,15,5,,,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku IS3909
TIL-JLTL-IS3910,Isabella 3D Collection — Isabella Pedro Grey — 12x36,JL Tile,JL Tile,IS3910,479954ad-e826-4a9a-bfe9-e34469e493f4,jlttil---isabella-3d---ceramic---wall-pedro-grey---is3910-----12-x-36----5pcb---15sfb,Isabella 3D Collection,Flooring,Tile / Stone,Ceramic,,Isabella Pedro Grey,,,12,"36""",,,,,,,,,,,,,,Wall,,,3.09,5.09,,2.38,,,Your cut order price: $2.78/sf | Skid price: $2.38/sf,,,15,5,,,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku IS3910
TIL-JLTL-DT918206,Prestige Collection — Aurora Statuario (RC) — 36x72,JL Tile,JL Tile,DT918206,2606c7ab-000f-488f-8860-0b146ffb3f23,jlttil---porcelain-aurora-statuario-rc---dt918206-----3672---1pcb,Prestige Collection,Flooring,Tile / Stone,Porcelain,,Aurora Statuario (RC),,,36,"72""",,,,,,,,,,,,,,,,,8.49,10.49,,,,,Your cut order price: $7.64/sf | Stocking price (over 10 pcs): $6.54/sf,,,18.0,1,,,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | sf/pc 18 | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku DT918206
TIL-JLTL-CBP5504,Prestige Collection — Carara — 48x96,JL Tile,JL Tile,CBP5504,c85df5f4-563e-480d-99bb-6319cca3211d,jlttil---porcelain-carara---cbp5504-----4896---1pcb,Prestige Collection,Flooring,Tile / Stone,Porcelain,,Carara,,,48,"96""",,,,,,,,,,,,,,,,,12.99,14.99,,,,,Your cut order price: $11.69/sf | Stocking price (over 10 pcs): $10.00/sf,,,32.0,1,,,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | sf/pc 32 | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku CBP5504
TIL-JLTL-CBP5503,Prestige Collection — Marquina Nero — 48x96,JL Tile,JL Tile,CBP5503,1c2314fb-8cc5-4dc3-9b43-31e5d8f8e29f,jlttil---porcelain-marquina-nero---cbp5503-----4896---1pcb,Prestige Collection,Flooring,Tile / Stone,Porcelain,,Marquina Nero,,,48,"96""",,,,,,,,,,,,,,,,,12.99,14.99,,,,,Your cut order price: $11.69/sf | Stocking price (over 10 pcs): $10.00/sf,,,32.0,1,,,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | sf/pc 32 | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku CBP5503
TIL-JLTL-CI0408,Prestige Collection — Calacatta Infinity — 48x96,JL Tile,JL Tile,CI0408,d3ecbed1-f2b2-4b61-8023-7aea2a39d068,jlttil---porcelain-calacatta-infinity---ci0408-----4896---1pcb,Prestige Collection,Flooring,Tile / Stone,Porcelain,,Calacatta Infinity,,,48,"96""",,,,,,,,,,,,,,,,,12.99,14.99,,,,,Your cut order price: $11.69/sf | Stocking price (over 10 pcs): $10.00/sf,,,32.0,1,,,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | sf/pc 32 | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku CI0408
