id,handle,sku,composite_1,composite_2,composite_3,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_2_name,variant_option_2_value,variant_option_3_name,variant_option_3_value,tags,supply_price,retail_price,loyalty_1,loyalty_2,account_1,account_2,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_TitanFlooring,inv_1,inv_2,inv_3
0a6f6e36-8b89-11eb-f3d6-7e8a33e8da6f,GRACTILES6292POLISHED,TIL-GRAC-0114,,,,GRACTIL - Tiles (6292) | 24 x 48 | Polished - 16.00sf/b,"Material type: Porcelain | Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED)"".",FLOORING / TILE,,,,,,,,1.69,2.69,,,,,Gracious,Gracious,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8a6bb1ed58,GRACTILESALASCIABEIGEPOLISHED,TIL-GRAC-0082,,,,GRACTIL - Tiles (Alascia Beige) | 24 x 24 | Polished - 16.00sf/b,"Material type: Porcelain | Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*24 POLISHED)"". Size taken from the row's own name, not the section header.",FLOORING / TILE,,,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESAMARETTOGREYGLOSSYGLOSSY,TIL-GRAC-0002,,,,GRACTIL - Tiles (Amaretto Grey Glossy),"Box size (sf): 10.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - 12*24"".",FLOORING / TILE,Size,12 x 24 - 10.00sf/b,,,,,,1.29,2.29,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESAMARETTOGREYGLOSSYGLOSSY,TIL-GRAC-0042,,,,GRACTIL - Tiles (Amaretto Grey Glossy),"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*24 POLISHED)"".",FLOORING / TILE,Size,24 x 24 - 16.00sf/b,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESAMARETTOGREYMATTMATTE,TIL-GRAC-0001,,,,GRACTIL - Tiles (Amaretto Grey Matt),"Box size (sf): 10.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - 12*24"".",FLOORING / TILE,Size,12 x 24 - 10.00sf/b,,,,,,1.29,2.29,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESAMARETTOGREYMATTMATTE,TIL-GRAC-0043,,,,GRACTIL - Tiles (Amaretto Grey Matt),"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*24 POLISHED)"".",FLOORING / TILE,Size,24 x 24 - 16.00sf/b,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESAMARETTOGREYPOLISHED,TIL-GRAC-0089,,,,GRACTIL - Tiles (Amaretto Grey) | 24 x 48 | Polished - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED)"".",FLOORING / TILE,,,,,,,,1.69,2.69,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESAMARETTOSILVERGLOSSYGLOSSY,TIL-GRAC-0044,,,,GRACTIL - Tiles (Amaretto Silver Glossy) | 24 x 24 | Glossy - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*24 POLISHED)"".",FLOORING / TILE,,,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESAMARETTOSILVERMATTMATTE,TIL-GRAC-0003,,,,GRACTIL - Tiles (Amaretto Silver Matt),"Box size (sf): 10.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - 12*24"".",FLOORING / TILE,Size,12 x 24 - 10.00sf/b,,,,,,1.29,2.29,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESAMARETTOSILVERMATTMATTE,TIL-GRAC-0045,,,,GRACTIL - Tiles (Amaretto Silver Matt),"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*24 POLISHED)"".",FLOORING / TILE,Size,24 x 24 - 16.00sf/b,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESAMARETTOSILVERMATTMATTE,TIL-GRAC-0091,,,,GRACTIL - Tiles (Amaretto Silver Matt),"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED)"".",FLOORING / TILE,Size,24 x 48 - 16.00sf/b,,,,,,1.69,2.69,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESAMARETTOSILVERPOLISHED,TIL-GRAC-0090,,,,GRACTIL - Tiles (Amaretto Silver) | 24 x 48 | Polished - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED)"".",FLOORING / TILE,,,,,,,,1.69,2.69,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESAMERICANDELIGHTPOLISHED,TIL-GRAC-0128,,,,GRACTIL - Tiles (American Delight) | 24 x 48 | Polished - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED)"".",FLOORING / TILE,,,,,,,,1.69,2.69,,,,,Gracious,Gracious,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8a33cf1cb6,GRACTILESAMERICANMIDNIGHTPOLISHED,TIL-GRAC-0123,,,,GRACTIL - Tiles (American Midnight) | 24 x 48 | Polished - 16.00sf/b,"Material type: Porcelain | Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED)"".",FLOORING / TILE,,,,,,,,1.69,2.69,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESANGELSATVARIOPOLISHED,TIL-GRAC-0092,,,,GRACTIL - Tiles (Angel Satvario) | 24 x 48 | Polished - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED)"".",FLOORING / TILE,,,,,,,,1.69,2.69,,,,,Gracious,Gracious,,1,1,Default Tax,,,
ae07cbc8-2f32-4615-8fe5-9cad8bded289,GRACTILESANTARCTIAICEPOLISHED,TIL-GRAC-0112,,,,GRACTIL - Tiles (Antarctia Ice) | 24 x 48 | Polished - 16.00sf/b,"Material type: Porcelain | Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED)"".",FLOORING / TILE,,,,,,,,1.69,2.69,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESANTRACITEICEPOLISHED,TIL-GRAC-0046,,,,GRACTIL - Tiles (Antracite Ice) | 24 x 24 | Polished - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*24 POLISHED)"".",FLOORING / TILE,,,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
