SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus,LS Match status,LS Match notes
LVP-GLDC-7027,Golden Choice SPC 5.5MM+1.5MM=7MM Underlay attached — Item 7027,Golden Choice,Golden Choice,7027,f119ee93-0f67-492f-bfdc-35d88240534a,golvin-------gc7027-----7-x-180-x-1220mm---168sfb,SPC 5.5MM+1.5MM=7MM Underlay attached,Flooring,LVP,SPC,,N/A,,,7.08,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price = 'N/A Skid program only' -- no Box price exists for this SKU, so Net Skid Price ($1.69/sf) is the only printed number and becomes cost by necessity, not by column choice.",2025-05-01,Manual,19.745,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,OK,Matched LS sku GC7027 WARNING: conflicts: box_sf
LVP-GLDC-7028,Golden Choice SPC 5.5MM+1.5MM=7MM Underlay attached — Item 7028,Golden Choice,Golden Choice,7028,019498a2-2465-4077-8a17-05581a20ed9a,golvin-------gc7028-----7-x-180-x-1220mm---168sfb,SPC 5.5MM+1.5MM=7MM Underlay attached,Flooring,LVP,SPC,,N/A,,,7.08,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price = 'N/A Skid program only' -- no Box price exists for this SKU, so Net Skid Price ($1.69/sf) is the only printed number and becomes cost by necessity, not by column choice.",2025-05-01,Manual,19.745,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,OK,Matched LS sku GC7028 WARNING: conflicts: box_sf
LVP-GLDC-7220,Golden Choice SPC 5.5MM+1.5MM=7MM Underlay attached — NEW,Golden Choice,Golden Choice,7220,,,SPC 5.5MM+1.5MM=7MM Underlay attached,Flooring,LVP,SPC,,NEW,,,7.08,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price = 'N/A Skid program only' -- no Box price exists for this SKU, so Net Skid Price ($1.69/sf) is the only printed number and becomes cost by necessity, not by column choice.",2025-05-01,Manual,19.745,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap. Colour is literally printed as 'NEW' on the sheet (not a real colour name) -- kept verbatim per RULE 0.",,,new,NOT_FOUND,
LVP-GLDC-7221,Golden Choice SPC 5.5MM+1.5MM=7MM Underlay attached — NEW,Golden Choice,Golden Choice,7221,,,SPC 5.5MM+1.5MM=7MM Underlay attached,Flooring,LVP,SPC,,NEW,,,7.08,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price = 'N/A Skid program only' -- no Box price exists for this SKU, so Net Skid Price ($1.69/sf) is the only printed number and becomes cost by necessity, not by column choice.",2025-05-01,Manual,19.745,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap. Colour is literally printed as 'NEW' on the sheet (not a real colour name) -- kept verbatim per RULE 0.",,,new,NOT_FOUND,
LVP-GLDC-7222,Golden Choice SPC 5.5MM+1.5MM=7MM Underlay attached — NEW,Golden Choice,Golden Choice,7222,,,SPC 5.5MM+1.5MM=7MM Underlay attached,Flooring,LVP,SPC,,NEW,,,7.08,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price = 'N/A Skid program only' -- no Box price exists for this SKU, so Net Skid Price ($1.69/sf) is the only printed number and becomes cost by necessity, not by column choice.",2025-05-01,Manual,19.745,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap. Colour is literally printed as 'NEW' on the sheet (not a real colour name) -- kept verbatim per RULE 0.",,,new,NOT_FOUND,
LVP-GLDC-7226,Golden Choice SPC 5.5MM+1.5MM=7MM Underlay attached — NEW,Golden Choice,Golden Choice,7226,,,SPC 5.5MM+1.5MM=7MM Underlay attached,Flooring,LVP,SPC,,NEW,,,7.08,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.73,2.73,,,,,"Net Box Price = 'N/A Skid program only' -- no Box price exists for this SKU, so Net Skid Price ($1.73/sf) is the only printed number and becomes cost by necessity, not by column choice.",2025-05-01,Manual,19.52,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap. Colour is literally printed as 'NEW' on the sheet (not a real colour name) -- kept verbatim per RULE 0.",,,new,NOT_FOUND,
LVP-GLDC-7227,Golden Choice SPC 5.5MM+1.5MM=7MM Underlay attached — NEW,Golden Choice,Golden Choice,7227,,,SPC 5.5MM+1.5MM=7MM Underlay attached,Flooring,LVP,SPC,,NEW,,,7.08,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.73,2.73,,,,,"Net Box Price = 'N/A Skid program only' -- no Box price exists for this SKU, so Net Skid Price ($1.73/sf) is the only printed number and becomes cost by necessity, not by column choice.",2025-05-01,Manual,19.52,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap. Colour is literally printed as 'NEW' on the sheet (not a real colour name) -- kept verbatim per RULE 0.",,,new,NOT_FOUND,
LVP-GLDC-7228,Golden Choice SPC 5.5MM+1.5MM=7MM Underlay attached — NEW,Golden Choice,Golden Choice,7228,,,SPC 5.5MM+1.5MM=7MM Underlay attached,Flooring,LVP,SPC,,NEW,,,7.08,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.73,2.73,,,,,"Net Box Price = 'N/A Skid program only' -- no Box price exists for this SKU, so Net Skid Price ($1.73/sf) is the only printed number and becomes cost by necessity, not by column choice.",2025-05-01,Manual,19.52,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap. Colour is literally printed as 'NEW' on the sheet (not a real colour name) -- kept verbatim per RULE 0.",,,new,NOT_FOUND,
LVP-GLDC-7030,Golden Choice Luxury SPC 5.5+1.5=7mm EIR — Item 7030,Golden Choice,Golden Choice,7030,,,Luxury SPC 5.5+1.5=7mm EIR,Flooring,LVP,SPC,,N/A,,,9,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.19,3.19,,,,,"Net Box Price $2.19/sf vs Net Skid Price $1.89/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.12,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-7031,Golden Choice Luxury SPC 5.5+1.5=7mm EIR — Item 7031,Golden Choice,Golden Choice,7031,,,Luxury SPC 5.5+1.5=7mm EIR,Flooring,LVP,SPC,,N/A,,,9,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.19,3.19,,,,,"Net Box Price $2.19/sf vs Net Skid Price $1.89/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.12,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-7032,Golden Choice Luxury SPC 5.5+1.5=7mm EIR — Item 7032,Golden Choice,Golden Choice,7032,,,Luxury SPC 5.5+1.5=7mm EIR,Flooring,LVP,SPC,,N/A,,,9,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.19,3.19,,,,,"Net Box Price $2.19/sf vs Net Skid Price $1.89/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.12,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-7033,Golden Choice Luxury SPC 5.5+1.5=7mm EIR — Item 7033,Golden Choice,Golden Choice,7033,,,Luxury SPC 5.5+1.5=7mm EIR,Flooring,LVP,SPC,,N/A,,,9,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.19,3.19,,,,,"Net Box Price $2.19/sf vs Net Skid Price $1.89/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.12,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-7035,Golden Choice Luxury SPC 5.5+1.5=7mm EIR — Item 7035,Golden Choice,Golden Choice,7035,,,Luxury SPC 5.5+1.5=7mm EIR,Flooring,LVP,SPC,,N/A,,,9,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.19,3.19,,,,,"Net Box Price $2.19/sf vs Net Skid Price $1.89/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.12,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-7036,Golden Choice Luxury SPC 5.5+1.5=7mm EIR — Item 7036,Golden Choice,Golden Choice,7036,,,Luxury SPC 5.5+1.5=7mm EIR,Flooring,LVP,SPC,,N/A,,,9,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.19,3.19,,,,,"Net Box Price $2.19/sf vs Net Skid Price $1.89/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.12,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-7037,Golden Choice Luxury SPC 5.5+1.5=7mm EIR — Item 7037,Golden Choice,Golden Choice,7037,,,Luxury SPC 5.5+1.5=7mm EIR,Flooring,LVP,SPC,,N/A,,,9,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.19,3.19,,,,,"Net Box Price $2.19/sf vs Net Skid Price $1.89/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.12,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-7038,Golden Choice Luxury SPC 5.5+1.5=7mm EIR — Item 7038,Golden Choice,Golden Choice,7038,,,Luxury SPC 5.5+1.5=7mm EIR,Flooring,LVP,SPC,,N/A,,,9,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.19,3.19,,,,,"Net Box Price $2.19/sf vs Net Skid Price $1.89/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,23.12,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-7050,Golden Choice Luxury SPC 7+2=9mm EIR — Item 7050,Golden Choice,Golden Choice,7050,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7.08,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,14.48,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-7051,Golden Choice Luxury SPC 7+2=9mm EIR — Item 7051,Golden Choice,Golden Choice,7051,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7.08,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,14.48,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-7052,Golden Choice Luxury SPC 7+2=9mm EIR — Item 7052,Golden Choice,Golden Choice,7052,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7.08,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,14.48,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-7053,Golden Choice Luxury SPC 7+2=9mm EIR — Item 7053,Golden Choice,Golden Choice,7053,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7.08,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,14.48,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-7056,Golden Choice Luxury SPC 7+2=9mm EIR — Item 7056,Golden Choice,Golden Choice,7056,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7.08,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,14.48,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-7057,Golden Choice Luxury SPC 7+2=9mm EIR — Item 7057,Golden Choice,Golden Choice,7057,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7.08,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,14.48,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-7058,Golden Choice Luxury SPC 7+2=9mm EIR — Item 7058,Golden Choice,Golden Choice,7058,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7.08,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,14.48,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-6050,Golden Choice Luxury SPC 7+2=9mm EIR — Item 6050,Golden Choice,Golden Choice,6050,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,15.36,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-6051,Golden Choice Luxury SPC 7+2=9mm EIR — Item 6051,Golden Choice,Golden Choice,6051,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,15.36,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-6052,Golden Choice Luxury SPC 7+2=9mm EIR — Item 6052,Golden Choice,Golden Choice,6052,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,15.36,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-6053,Golden Choice Luxury SPC 7+2=9mm EIR — Item 6053,Golden Choice,Golden Choice,6053,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,15.36,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-6055,Golden Choice Luxury SPC 7+2=9mm EIR — Item 6055,Golden Choice,Golden Choice,6055,,,Luxury SPC 7+2=9mm EIR,Flooring,LVP,SPC,,N/A,,,7,,9,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,2.23,3.23,,,,,"Net Box Price $2.23/sf vs Net Skid Price $2.13/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,15.36,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
ACC-GLDC-0001,Golden Choice Transitions — Laminate 1000's — T-Mould (Matching Laminate),Golden Choice,Golden Choice,,88db372e-cd99-422e-9bfc-5e57af947289,gollam---laminate-t-mould-laminate-1000s---gollmtm-----8ft--piece---sfb,Transitions — Laminate 1000's,Accessory,Accessory,,,Matching Laminate,,,,8',,,,,,,,,,,,,,,,,17.0,18.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading.,,,new,OK,Matched LS sku GOL.LM.TM
ACC-GLDC-0002,Golden Choice Transitions — Laminate 1000's — Reducer (Matching Laminate),Golden Choice,Golden Choice,,2415d61a-7c39-446f-9a5f-b9afaea27949,gollam---laminate-reducer-laminate-1000s---gollmred-----8ft--piece---sfb,Transitions — Laminate 1000's,Accessory,Accessory,,,Matching Laminate,,,,8',,,,,,,,,,,,,,,,,17.0,18.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading.,,,new,OK,Matched LS sku GOL.LM.RED
ACC-GLDC-0003,Golden Choice Transitions — Laminate 1000's — Stair Nosing (Matching Laminate),Golden Choice,Golden Choice,,159875a4-5cc9-4cea-a00c-8ed7e694fc9e,gollam---laminate-nosing-laminate-1000s---gollmns-----8ft--piece---sfb,Transitions — Laminate 1000's,Accessory,Accessory,,,Matching Laminate,,,,8',,,,,,,,,,,,,,,,,20.0,21.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading.,,,new,OK,Matched LS sku GOL.LM.NS
ACC-GLDC-0004,Golden Choice Transitions — Vinyl 2000's — T-Mould (Matching Vinyl),Golden Choice,Golden Choice,,3c83d21a-f14d-46bb-9de7-1c5c1f7e67a9,golvin---vinyl-t-mould-vinyl-2000s---golvtm-----8ft--piece---sfb,Transitions — Vinyl 2000's,Accessory,Accessory,,,Matching Vinyl,,,,8',,,,,,,,,,,,,,,,,20.0,21.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading.,,,new,OK,Matched LS sku GOL.V.TM
ACC-GLDC-0005,Golden Choice Transitions — Vinyl 2000's — Reducer (Matching Vinyl),Golden Choice,Golden Choice,,1b6e7ae9-6d8b-4a09-a299-6a757a0ab5e3,golvin---vinyl-reducer-vinyl-2000s---golvred-----8ft--piece---sfb,Transitions — Vinyl 2000's,Accessory,Accessory,,,Matching Vinyl,,,,8',,,,,,,,,,,,,,,,,20.0,21.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading.,,,new,OK,Matched LS sku GOL.V.RED
ACC-GLDC-0006,Golden Choice Transitions — Vinyl 2000's — Stair Nosing (Matching Vinyl),Golden Choice,Golden Choice,,5f28fe96-97b8-40ba-b5bc-8ce17a32866c,golvin---vinyl-nosing-vinyl-2000s---golvns-----8ft--piece---sfb,Transitions — Vinyl 2000's,Accessory,Accessory,,,Matching Vinyl,,,,8',,,,,,,,,,,,,,,,,23.0,24.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading.,,,new,OK,Matched LS sku GOL.V.NS
ACC-GLDC-0007,Golden Choice Transitions — Finished Oak — T-Mould,Golden Choice,Golden Choice,,,,Transitions — Finished Oak,Accessory,Accessory,,,,,,,12',,,,,,,,,,,,,,,,,60.0,61.0,,,,,,2025-05-01,Manual,,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Applied the documented flat Retail = Cost + $1.00 markup rule to this per-piece/per-roll list price; flagging since that rule was demonstrated on $/sf flooring lines and may not be the right markup for a $10-100 accessory/trim/underlay item -- confirm with Albert whether accessories need a different (e.g. %-based) markup before uploading. Made to order, minimum 7 business days (per sheet's '*' note).",,,new,NOT_FOUND,
